"PROBEID","ENTREZID"
"13345","212722_s_at","23210"
"13346","212723_at","23210"
"13347","212724_at","390"
"13348","212725_s_at","55000"
"13349","212726_at","5253"
"13350","212727_at","1741"
"13351","212728_at","1741"
"13352","212729_at","1741"
"13353","212730_at","23336"
"13354","212731_at","157567"
"13355","212732_at","55384"
"13356","212733_at","9711"
"13357","212734_x_at","6137"
"13358","212734_x_at","606500"
"13359","212735_at","9711"
"13360","212736_at","89927"
"13361","212737_at","2760"
"13362","212738_at","84986"
"13363","212739_s_at","4833"
"13364","212740_at","30849"
"13365","212741_at","4128"
"13366","212742_at","27246"
"13367","212743_at","25898"
"13368","212744_at","585"
"13369","212745_s_at","585"
"13370","212746_s_at","9859"
"13371","212746_s_at","645455"
"13372","212747_at","23294"
"13373","212748_at","57591"
"13374","212749_s_at","25898"
"13375","212750_at","26051"
"13376","212751_at","7334"
"13377","212752_at","23332"
"13378","212753_at","10336"
"13379","212754_s_at","23041"
"13380","212755_at","23041"
"13381","212756_s_at","23304"
"13382","212757_s_at","818"
"13383","212758_s_at","6935"
"13384","212759_s_at","6934"
"13385","212760_at","23304"
"13386","212761_at","6934"
"13387","212762_s_at","6934"
"13388","212763_at","23271"
"13389","212764_at","6935"
"13390","212765_at","23271"
"13391","212766_s_at","81875"
"13392","212767_at","92170"
"13393","212768_s_at","10562"
"13394","212769_at","7090"
"13395","212770_at","7090"
"13396","212771_at","221061"
"13397","212772_s_at","20"
"13398","212773_s_at","9804"
"13399","212774_at","10472"
"13400","212775_at","23363"
"13401","212776_s_at","23363"
"13402","212777_at","6654"
"13403","212778_at","23241"
"13404","212779_at","84162"
"13405","212780_at","6654"
"13406","212781_at","5930"
"13407","212782_x_at","5439"
"13408","212783_at","5930"
"13409","212784_at","23152"
"13410","212785_s_at","51574"
"13411","212786_at","23274"
"13412","212787_at","56252"
"13413","212788_x_at","2512"
"13414","212789_at","23310"
"13415","212790_x_at","23521"
"13416","212790_x_at","26816"
"13417","212790_x_at","26817"
"13418","212790_x_at","26818"
"13419","212790_x_at","26819"
"13420","212790_x_at","728658"
"13421","212791_at","127703"
"13422","212792_at","23333"
"13423","212793_at","23500"
"13424","212794_s_at","23325"
"13425","212795_at","23325"
"13426","212796_s_at","23102"
"13427","212797_at","6272"
"13428","212798_s_at","57037"
"13429","212799_at","10228"
"13430","212800_at","10228"
"13431","212801_at","11113"
"13432","212801_at","100302274"
"13433","212802_s_at","26130"
"13434","212803_at","4665"
"13435","212804_s_at","26130"
"13436","212805_at","158471"
"13437","212806_at","158471"
"13438","212807_s_at","6272"
"13439","212808_at","84901"
"13440","212809_at","84901"
"13441","212810_s_at","6509"
"13442","212811_x_at","6509"
"13443","212812_at","256987"
"13444","212813_at","83700"
"13445","212814_at","23382"
"13446","212815_at","10973"
"13447","212816_s_at","875"
"13448","212817_at","25822"
"13449","212818_s_at","51665"
"13450","212819_at","51665"
"13451","212820_at","23312"
"13452","212821_at","6710"
"13453","212821_at","26030"
"13454","212822_at","57493"
"13455","212823_s_at","26030"
"13456","212824_at","8939"
"13457","212825_at","22976"
"13458","212826_s_at","293"
"13459","212827_at","3507"
"13460","212828_at","8871"
"13461","212829_at","5305"
"13462","212830_at","1955"
"13463","212831_at","1955"
"13464","212832_s_at","9793"
"13465","212833_at","91137"
"13466","212834_at","11056"
"13467","212835_at","23172"
"13468","212836_at","10714"
"13469","212837_at","23172"
"13470","212838_at","23268"
"13471","212839_s_at","6738"
"13472","212840_at","26043"
"13473","212841_s_at","8495"
"13474","212842_x_at","84220"
"13475","212842_x_at","285190"
"13476","212842_x_at","653489"
"13477","212842_x_at","727851"
"13478","212842_x_at","729540"
"13479","212843_at","4684"
"13480","212844_at","23076"
"13481","212845_at","23034"
"13482","212846_at","23076"
"13483","212847_at","8880"
"13484","212848_s_at","84909"
"13485","212849_at","8312"
"13486","212850_s_at","4038"
"13487","212851_at","23142"
"13488","212852_s_at","6738"
"13489","212853_at","23142"
"13490","212854_x_at","55672"
"13491","212855_at","23142"
"13492","212856_at","23151"
"13493","212857_x_at","10923"
"13494","212858_at","124222"
"13495","212859_x_at","4493"
"13496","212860_at","84243"
"13497","212861_at","84975"
"13498","212862_at","8760"
"13499","212863_x_at","1487"
"13500","212864_at","8760"
"13501","212865_s_at","7373"
"13502","212866_at","203069"
"13503","212867_at","10499"
"13504","212868_x_at","8550"
"13505","212868_x_at","51275"
"13506","212869_x_at","7178"
"13507","212870_at","6655"
"13508","212871_at","8550"
"13509","212872_s_at","9477"
"13510","212873_at","23526"
"13511","212874_at","348"
"13512","212875_s_at","25966"
"13513","212876_at","8702"
"13514","212877_at","3831"
"13515","212878_s_at","3831"
"13516","212879_x_at","51588"
"13517","212880_at","23335"
"13518","212881_at","51588"
"13519","212882_at","23276"
"13520","212883_at","348"
"13521","212884_x_at","348"
"13522","212885_at","10199"
"13523","212886_at","26112"
"13524","212887_at","10484"
"13525","212888_at","23405"
"13526","212889_x_at","90480"
"13527","212890_at","124565"
"13528","212891_s_at","90480"
"13529","212892_at","8427"
"13530","212893_at","26009"
"13531","212894_at","6832"
"13532","212895_s_at","29"
"13533","212896_at","23517"
"13534","212897_at","23097"
"13535","212898_at","9675"
"13536","212899_at","23097"
"13537","212900_at","10802"
"13538","212901_s_at","23283"
"13539","212902_at","10802"
"13540","212904_at","57470"
"13541","212905_at","23283"
"13542","212906_at","57476"
"13543","212907_at","7779"
"13544","212908_at","23341"
"13545","212909_at","116372"
"13546","212910_at","57215"
"13547","212911_at","23341"
"13548","212912_at","6196"
"13549","212913_at","401251"
"13550","212913_at","100532732"
"13551","212914_at","23492"
"13552","212915_at","23024"
"13553","212916_at","23133"
"13554","212917_x_at","5965"
"13555","212918_at","5965"
"13556","212919_at","167227"
"13557","212920_at","5978"
"13558","212921_at","56950"
"13559","212922_s_at","56950"
"13560","212923_s_at","221749"
"13561","212924_s_at","25804"
"13562","212925_at","126353"
"13563","212926_at","23137"
"13564","212927_at","23137"
"13565","212928_at","23270"
"13566","212929_s_at","253725"
"13567","212929_s_at","387680"
"13568","212930_at","490"
"13569","212931_at","6942"
"13570","212932_at","22930"
"13571","212933_x_at","6137"
"13572","212933_x_at","606500"
"13573","212934_at","137886"
"13574","212935_at","23263"
"13575","212936_at","83989"
"13576","212937_s_at","1291"
"13577","212938_at","1291"
"13578","212939_at","1291"
"13579","212940_at","1291"
"13580","212942_s_at","57214"
"13581","212943_at","9847"
"13582","212944_at","6526"
"13583","212945_s_at","23269"
"13584","212946_at","23078"
"13585","212947_at","23315"
"13586","212948_at","23125"
"13587","212949_at","23397"
"13588","212950_at","221395"
"13589","212951_at","221395"
"13590","212952_at","811"
"13591","212953_x_at","811"
"13592","212954_at","8798"
"13593","212955_s_at","5438"
"13594","212956_at","23158"
"13595","212957_s_at","92249"
"13596","212958_x_at","5066"
"13597","212959_s_at","79158"
"13598","212960_at","23158"
"13599","212961_x_at","541578"
"13600","212962_at","85360"
"13601","212963_at","83941"
"13602","212964_at","23119"
"13603","212965_at","23119"
"13604","212966_at","23119"
"13605","212967_x_at","4673"
"13606","212968_at","5986"
"13607","212969_x_at","256364"
"13608","212970_at","323"
"13609","212971_at","833"
"13610","212972_x_at","323"
"13611","212973_at","22934"
"13612","212974_at","22898"
"13613","212975_at","22898"
"13614","212976_at","23507"
"13615","212977_at","57007"
"13616","212978_at","23507"
"13617","212979_s_at","9747"
"13618","212980_at","9736"
"13619","212980_at","130872"
"13620","212981_s_at","9747"
"13621","212982_at","23390"
"13622","212983_at","3265"
"13623","212984_at","1386"
"13624","212985_at","323"
"13625","212986_s_at","11011"
"13626","212987_at","26268"
"13627","212988_x_at","71"
"13628","212988_x_at","60"
"13629","212989_at","259230"
"13630","212990_at","8867"
"13631","212991_at","26268"
"13632","212992_at","113146"
"13633","212993_at","138151"
"13634","212994_at","57187"
"13635","212995_x_at","80097"
"13636","212995_x_at","26227"
"13637","212995_x_at","653784"
"13638","212996_s_at","9875"
"13639","212997_s_at","11011"
"13640","212998_x_at","3119"
"13641","212999_x_at","3119"
"13642","213000_at","23515"
"13643","213001_at","23452"
"13644","213002_at","4082"
"13645","213003_s_at","1052"
"13646","213003_s_at","23514"
"13647","213004_at","23452"
"13648","213005_s_at","23189"
"13649","213006_at","1052"
"13650","213007_at","55215"
"13651","213008_at","55215"
"13652","213009_s_at","4591"
"13653","213010_at","112464"
"13654","213011_s_at","7167"
"13655","213012_at","4734"
"13656","213013_at","9479"
"13657","213013_at","644172"
"13658","213014_at","9479"
"13659","213015_at","56987"
"13660","213016_at","56987"
"13661","213017_at","171586"
"13662","213018_at","57798"
"13663","213019_at","26953"
"13664","213020_at","9527"
"13665","213021_at","9527"
"13666","213022_s_at","7402"
"13667","213023_at","7402"
"13668","213024_at","7110"
"13669","213025_at","55623"
"13670","213026_at","9140"
"13671","213027_at","6738"
"13672","213028_at","4798"
"13673","213029_at","4781"
"13674","213030_s_at","5362"
"13675","213031_s_at","84942"
"13676","213032_at","4781"
"13677","213033_s_at","4781"
"13678","213034_at","23387"
"13679","213035_at","23243"
"13680","213036_x_at","489"
"13681","213037_x_at","6780"
"13682","213038_at","127544"
"13683","213039_at","23370"
"13684","213040_s_at","23467"
"13685","213041_s_at","513"
"13686","213042_s_at","489"
"13687","213043_s_at","9862"
"13688","213043_s_at","102466757"
"13689","213044_at","6093"
"13690","213045_at","23031"
"13691","213046_at","8106"
"13692","213047_x_at","6418"
"13693","213047_x_at","646817"
"13694","213048_s_at","6418"
"13695","213049_at","253959"
"13696","213050_at","23242"
"13697","213051_at","56829"
"13698","213052_at","5576"
"13699","213053_at","23354"
"13700","213054_at","23354"
"13701","213055_at","961"
"13702","213056_at","23150"
"13703","213057_at","91647"
"13704","213058_at","23331"
"13705","213059_at","90993"
"13706","213060_s_at","1117"
"13707","213061_s_at","123803"
"13708","213062_at","123803"
"13709","213063_at","161436"
"13710","213063_at","79882"
"13711","213064_at","79882"
"13712","213065_at","196441"
"13713","213066_at","9853"
"13714","213067_at","4628"
"13715","213068_at","1805"
"13716","213069_at","57493"
"13717","213070_at","5286"
"13718","213071_at","1805"
"13719","213072_at","50626"
"13720","213073_at","23503"
"13721","213074_at","55023"
"13722","213075_at","169611"
"13723","213076_at","80271"
"13724","213077_at","64848"
"13725","213078_x_at","254531"
"13726","213079_at","90121"
"13727","213080_x_at","388650"
"13728","213080_x_at","6083"
"13729","213080_x_at","6125"
"13730","213081_at","9278"
"13731","213082_s_at","11046"
"13732","213083_at","11046"
"13733","213084_x_at","6147"
"13734","213084_x_at","26809"
"13735","213085_s_at","23286"
"13736","213086_s_at","1452"
"13737","213087_s_at","1936"
"13738","213088_s_at","23234"
"13740","213090_s_at","6874"
"13741","213091_at","23373"
"13742","213092_x_at","23234"
"13743","213093_at","5578"
"13744","213094_at","57211"
"13745","213095_x_at","199"
"13746","213096_at","9911"
"13747","213097_s_at","27000"
"13748","213098_at","9125"
"13749","213099_at","23357"
"13750","213100_at","219699"
"13751","213101_s_at","10096"
"13752","213102_at","10096"
"13753","213103_at","90627"
"13754","213104_at","115939"
"13755","213105_s_at","115939"
"13756","213106_at","10396"
"13757","213107_at","23043"
"13758","213108_at","815"
"13759","213109_at","23043"
"13760","213110_s_at","1287"
"13761","213111_at","200576"
"13762","213112_s_at","8878"
"13763","213113_s_at","29015"
"13764","213114_at","11079"
"13765","213115_at","115201"
"13766","213116_at","4752"
"13767","213117_at","55958"
"13768","213118_at","23074"
"13769","213119_at","206358"
"13770","213120_at","23074"
"13771","213121_at","6625"
"13772","213122_at","85453"
"13773","213123_at","4238"
"13774","213124_at","25888"
"13775","213125_at","25903"
"13776","213126_at","112950"
"13777","213127_s_at","112950"
"13778","213128_s_at","7337"
"13779","213129_s_at","2653"
"13780","213130_at","25888"
"13781","213131_at","10439"
"13782","213132_s_at","27349"
"13783","213133_s_at","2653"
"13784","213134_x_at","10950"
"13785","213135_at","7074"
"13786","213136_at","5771"
"13787","213137_s_at","5771"
"13788","213138_at","10865"
"13789","213139_at","6591"
"13790","213140_s_at","26039"
"13791","213141_at","5681"
"13792","213142_x_at","54103"
"13793","213143_at","257407"
"13794","213144_at","9570"
"13795","213145_at","144699"
"13796","213146_at","23135"
"13797","213147_at","3206"
"13798","213148_at","257407"
"13799","213149_at","1737"
"13800","213150_at","3206"
"13801","213151_s_at","989"
"13802","213152_s_at","10929"
"13803","213153_at","23067"
"13804","213154_s_at","23299"
"13805","213155_at","23302"
"13806","213155_at","339166"
"13807","213156_at","26137"
"13808","213157_s_at","23302"
"13809","213157_s_at","339166"
"13810","213158_at","26137"
"13811","213159_at","22990"
"13812","213160_at","1794"
"13813","213161_at","7111"
"13814","213161_at","158427"
"13815","213162_at","1783"
"13816","213164_at","6526"
"13817","213165_at","9857"
"13818","213166_x_at","653784"
"13819","213166_x_at","80097"
"13820","213166_x_at","100616378"
"13821","213167_s_at","64968"
"13822","213167_s_at","6526"
"13823","213168_at","6670"
"13824","213169_at","9037"
"13825","213170_at","2882"
"13826","213171_s_at","10893"
"13827","213172_at","23508"
"13828","213173_at","22990"
"13829","213174_at","23508"
"13830","213175_s_at","6628"
"13831","213176_s_at","8425"
"13832","213177_at","23162"
"13833","213178_s_at","23162"
"13834","213179_at","9125"
"13835","213180_s_at","9570"
"13836","213181_s_at","4337"
"13837","213182_x_at","1028"
"13838","213183_s_at","1028"
"13839","213184_at","205564"
"13840","213185_at","23247"
"13841","213186_at","9666"
"13842","213187_x_at","2512"
"13843","213188_s_at","84864"
"13844","213189_at","84864"
"13845","213190_at","91949"
"13846","213191_at","148022"
"13847","213192_at","90326"
"13848","213193_x_at","28639"
"13849","213194_at","6091"
"13850","213195_at","201229"
"13851","213196_at","23361"
"13852","213197_at","460"
"13853","213198_at","91"
"13854","213199_at","26005"
"13855","213200_at","6855"
"13856","213201_s_at","7138"
"13857","213202_at","9739"
"13858","213203_at","10302"
"13859","213204_at","23113"
"13860","213205_s_at","23132"
"13861","213206_at","9570"
"13862","213207_s_at","9570"
"13863","213208_at","23506"
"13864","213209_at","10629"
"13865","213210_at","10629"
"13866","213211_s_at","10629"
"13867","213212_x_at","374650"
"13868","213212_x_at","440295"
"13869","213212_x_at","643707"
"13870","213212_x_at","102724093"
"13871","213213_at","11083"
"13872","213214_x_at","71"
"13873","213214_x_at","60"
"13874","213215_at","10239"
"13875","213215_at","100526783"
"13876","213216_at","23252"
"13877","213217_at","108"
"13878","213218_at","7741"
"13879","213219_at","108"
"13880","213220_at","92482"
"13881","213221_s_at","23235"
"13882","213222_at","23236"
"13883","213223_at","6158"
"13884","213223_at","102465483"
"13885","213224_s_at","92482"
"13886","213225_at","5495"
"13887","213226_at","890"
"13888","213227_at","10424"
"13889","213228_at","8622"
"13890","213229_at","23405"
"13891","213230_at","30850"
"13892","213231_at","1762"
"13893","213232_at","57613"
"13894","213233_s_at","55958"
"13895","213234_at","57613"
"13896","213235_at","400506"
"13897","213236_at","23328"
"13898","213237_at","400506"
"13899","213238_at","57205"
"13900","213239_at","10464"
"13901","213240_s_at","3851"
"13902","213241_at","10154"
"13903","213242_x_at","283638"
"13904","213243_at","157680"
"13905","213244_at","113178"
"13906","213245_at","107"
"13907","213246_at","26175"
"13908","213247_at","79987"
"13909","213248_at","730101"
"13910","213249_at","23194"
"13911","213250_at","11007"
"13912","213251_at","8467"
